point_idx,sim_idx,parcelle,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,N_lixi,DeltaCorg,Yield
1236,12,beauce_5_sa_036,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,93.5410284696028,-24.0,170.60640548739755,229.0677418473891,281.5,354.8667844445292,20.35260485957303,28.362153363716143,77.54172990520026,84.80722411074096,55.0,55.0,26.61,-627.86,4.35
1237,12,beauce_5_sa_037,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87248979244465,-25.551202649411415,214.5,266.5,281.5,375.1144615318254,55.0,55.0,55.0,55.0,55.0,55.0,22.79,-577.58,3.82
1238,12,beauce_5_sa_038,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,75.82328243981816,-14.044861664372783,210.95116466911696,229.832389523366,281.5,344.67842008757907,25.180171097191582,55.0,26.52891068659608,54.70640228138916,55.0,55.0,22.84,-624.91,4.4
1239,12,beauce_5_sa_039,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.33169767169287,-20.56702677340705,214.5,266.5,281.5,365.35190546886946,55.0,55.0,55.0,55.0,55.0,55.0,22.74,-582.74,3.84
1240,12,beauce_5_sa_040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84777782292275,-24.0,214.5,266.5,281.5,340.6441077433217,55.0,55.0,55.0,55.0,55.0,55.0,23.13,-613.82,4.4
1241,12,beauce_5_sa_041,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.39899082178496,-27.47420674448786,214.5,266.5,281.5,328.0597276199586,55.0,55.0,55.0,55.0,55.0,55.0,22.64,-624.67,4.66
1242,12,beauce_5_sa_042,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,96.32555488312522,-24.0,185.13927374328597,288.296634910767,301.37745624869865,383.49210569080225,28.135371621449146,14.76217529399761,42.33801341425559,37.002181568239266,83.49699170795968,23.41158456734393,29.85,-620.42,4.08
1243,12,beauce_5_sa_043,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,74.63243509880617,-24.0,216.4992853196673,269.7643538362754,240.13911659494292,383.047757990693,30.97001128211629,55.0,23.953591342142076,55.0,50.14287168219123,97.83384462355184,27.88,-608.84,4.03
1244,12,beauce_5_sa_044,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,73.90718246151371,-24.0,295.22489138940534,279.2108573417079,312.44934146868053,360.7043571436277,83.687410429872,41.99432767164129,44.24355410337313,26.392995468949387,49.75616840572432,55.0,23.8,-607.05,4.28
1245,12,beauce_5_sa_045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65616324583614,-24.0,171.69423905812863,266.5,281.5,367.5949924188785,64.7329219226441,55.0,55.0,55.0,55.0,55.0,26.1,-613.89,3.72
1246,12,beauce_5_sa_046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.90395397747006,-24.0,214.5,266.5,281.5,330.954312596422,55.0,55.0,55.0,55.0,55.0,55.0,21.55,-598.35,4.16
1247,12,beauce_5_sa_047,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,97.4510723190395,-24.0,136.49485949371564,246.990506078108,281.5,377.6182214626475,42.18856590055665,19.65994337900591,98.075785442399,55.0,55.0,55.0,28.81,-622.06,4.12
1248,12,beauce_5_sa_048,3.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,97.34838054279308,-22.02632901848329,218.64316208570597,263.1487035111261,280.82971057161126,380.16168511032697,31.21349112142095,12.44153760082624,63.95110197437295,55.0,93.89792668531956,55.0,25.82,-599.81,4.09
1249,12,beauce_5_sa_049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93197227736286,-24.0,214.5,266.5,281.5,371.09659687828895,55.0,55.0,55.0,55.0,55.0,55.0,25.36,-594.01,3.93
1250,12,beauce_5_sa_050,2.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,86.89719570835477,-19.258905835190287,304.39551105653095,264.8120532503156,281.5,326.4172776611938,71.14871321316528,55.0,23.818125771157487,57.177498762081306,55.0,55.0,30.71,-635.57,4.62
1251,12,beauce_5_sa_051,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,80.26704723798687,-31.88044153427823,321.21767389308155,285.8388555230359,279.25187889710384,375.0630300929684,83.73274387482532,81.11334957866015,39.04547272363082,89.54378497687316,68.37087688935353,83.53340790288335,22.76,-576.44,4.0
1252,12,beauce_5_sa_052,3.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,82.15968932283752,-7.787582931336971,273.85777732882514,287.63058126988733,319.09600976858894,328.3526311058918,82.83209906009299,55.0,31.469015328358733,22.39104266101091,60.523838088431155,57.49204019348386,29.61,-640.01,4.72
1253,12,beauce_5_sa_053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7629443661189,-24.0,214.5,266.5,281.5,339.5650488605918,55.0,55.0,55.0,55.0,55.0,55.0,22.51,-600.9,4.25
1254,12,beauce_5_sa_054,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92937913356404,-27.065275999503477,232.2418591767531,289.9339117592698,281.5,363.9759676079095,22.532399386702995,55.0,42.49056427977871,55.0,55.0,55.0,23.65,-605.71,4.35
1255,12,beauce_5_sa_055,2.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.41484698574645,-38.48780431886977,139.9364948502083,239.58445450183763,281.5,329.00219195485874,41.42872913734803,68.45381871866556,23.86378530180152,55.0,55.0,55.0,17.95,-562.36,4.03
1256,12,beauce_5_sa_056,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.57044572334706,-24.0,297.936103709364,266.5,281.5,359.8374411441589,90.44563380629344,93.79130325015124,55.0,55.0,55.0,55.0,28.79,-616.99,4.26
1257,12,beauce_5_sa_057,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.33277101015251,-32.68370378020707,243.6623427225757,266.5,281.5,334.820803187804,66.69296607644503,44.542210342257306,55.0,55.0,55.0,55.0,19.05,-564.84,4.02
1258,12,beauce_5_sa_058,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3025967812257,-12.961213092842666,214.5,266.5,281.5,348.47831263267943,55.0,55.0,55.0,55.0,55.0,55.0,24.85,-620.08,4.46
1259,12,beauce_5_sa_059,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,68.53573187686267,-10.67650460047274,287.89861601467135,273.16368520439426,300.2401660060941,356.40835319309446,32.669279879711766,55.0,80.74137378917068,55.0,93.06956535150071,55.0,23.2,-622.32,4.32
1260,12,beauce_5_sa_060,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.87709188021938,-29.69961191515469,214.5,266.5,281.5,342.4414591688007,55.0,55.0,55.0,55.0,55.0,55.0,22.58,-603.91,4.42
1261,12,beauce_5_sa_061,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,46.64857091211564,-28.11248635397822,113.9041422412697,216.89440138862636,281.5,334.6407769027446,64.1860173149567,55.0,78.03456462640347,91.60604693958234,55.0,55.0,15.39,-589.24,4.03
1262,12,beauce_5_sa_062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47892510476854,-24.0,214.5,266.5,281.5,330.15770721787266,55.0,55.0,55.0,55.0,55.0,55.0,23.95,-631.65,4.72
1263,12,beauce_5_sa_063,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,94.1458916918941,-24.0,234.15400362927895,266.5,281.5,360.0192890308733,21.866512638942655,31.19086611976155,55.0,55.0,55.0,55.0,26.75,-629.02,4.33
1264,12,beauce_5_sa_064,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,74.67938530506518,-6.845966780851789,218.21337556698404,266.5,281.5,381.9907615791416,79.2032923359537,97.04831908769847,55.0,55.0,55.0,55.0,26.67,-613.56,4.07
1265,12,beauce_5_sa_065,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.71819371528011,-29.921179972714036,214.5,266.5,281.5,338.70266387225007,55.0,55.0,55.0,55.0,55.0,55.0,20.85,-586.96,4.27
1266,12,beauce_5_sa_066,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,76.78067250867934,-37.84304920866941,313.7230615027613,306.8300964700128,281.5,367.3761420823541,26.677388993382745,92.68909300630943,44.89135020155167,55.0,55.0,55.0,21.27,-566.39,4.05
1267,12,beauce_5_sa_067,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.735174941929785,-25.773973444308112,214.5,266.5,281.5,351.6727860537335,55.0,55.0,55.0,55.0,55.0,55.0,21.67,-597.41,3.91
1268,12,beauce_5_sa_068,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,47.66957194321731,-24.0,151.54828362021328,282.1336477952475,281.5,359.4213821884315,56.37925799208026,29.63829411244999,96.38515053125808,55.0,55.0,55.0,23.94,-611.2,3.81
1269,12,beauce_5_sa_069,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01957234197025,-39.93663327859094,312.2201178877009,235.6243825490141,281.5,364.4100303410404,60.176471292230566,45.88315877062715,81.1784541870033,55.0,55.0,55.0,19.98,-556.65,4.04
1270,12,beauce_5_sa_070,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,98.7297784392676,-20.495047708574106,248.7888100873629,310.8817240494587,281.5,370.2721538581594,25.54965178075186,89.84200470952824,78.70682020991052,55.0,55.0,55.0,25.34,-615.78,4.32
1271,12,beauce_5_sa_071,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,66.09018927775405,-24.0,256.313923168255,215.12315317728456,281.5,382.32786193533263,46.97224855099754,64.45834202902475,72.63939128911066,55.0,55.0,55.0,27.43,-603.83,3.92
1272,12,beauce_5_sa_072,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.27696856059455,-38.07367108375278,199.88307106653065,276.3670911927326,298.74065274002606,366.4019749485147,83.74451513035604,55.0,69.94298032701742,55.0,47.73619516023195,55.0,22.86,-572.74,4.11
1273,12,beauce_5_sa_073,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,72.91357885984164,-16.624433085070944,186.63909058191916,318.72588073836266,281.5,366.25267822702097,71.27672608861936,71.15973798681188,29.90977983179504,70.3783105128937,55.0,55.0,22.75,-598.0,4.13
1274,12,beauce_5_sa_074,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,57.28334412267389,-24.0,210.6159993468304,265.47577829465104,281.5,354.0841603414472,68.59985421790412,55.0,65.27827726285324,59.31378414202224,55.0,55.0,22.26,-595.47,4.03
1275,12,beauce_5_sa_075,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,45.43866267063152,-24.0,222.1526640786554,246.64968849477455,281.5,345.03149303253446,29.669313768819617,55.0,68.69837649250042,29.38990577038488,55.0,55.0,23.53,-619.65,3.78
1276,12,beauce_5_sa_076,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,70.606108889155,-24.0,182.06063238869055,258.4236554043976,270.5690209797381,380.03052285892056,62.755179766626,78.3147518520177,22.899950274508953,55.0,81.95631748286671,98.33636920179164,27.13,-607.13,3.98
1277,12,beauce_5_sa_077,3.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.13444542452018,-34.51894727233963,248.87851747045167,240.3161797761107,269.8739170919614,334.6673380705305,80.88951743309154,29.41302007831988,30.768543650196516,55.0,58.80471222295758,55.0,13.27,-572.48,4.11
1278,12,beauce_5_sa_078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28712167839024,-24.0,214.5,266.5,281.5,361.7340521045127,55.0,55.0,55.0,55.0,55.0,55.0,24.37,-610.81,3.84
1279,12,beauce_5_sa_079,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0778526266897,-24.0,111.2743317473666,240.52847916282172,281.5,338.36792143799335,70.11527622107783,58.40248554217055,36.44811793190776,55.0,55.0,55.0,22.75,-609.7,4.41
1280,12,beauce_5_sa_080,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,100.18888075731542,-9.324042190909276,215.60478043801413,248.45431658054468,281.5,350.68866596038777,59.63354140702291,55.0,65.53274754283439,64.41485213705536,55.0,55.0,25.9,-621.61,4.39
1281,12,beauce_5_sa_081,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.96435653030667,-19.53657350375236,131.29105903706864,226.6133245409262,309.25425889102985,373.6960797745936,87.5453335594824,55.0,28.5392658077518,66.41719945866677,24.182501139807215,55.0,24.86,-593.33,4.05
1282,12,beauce_5_sa_082,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.42535938207833,-13.620982005897012,187.6987058371319,266.5,281.5,326.0434446806902,44.35488152526902,55.0,55.0,55.0,55.0,55.0,33.49,-640.97,4.53
1283,12,beauce_5_sa_083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67812225900455,-24.0,214.5,266.5,281.5,364.5667115504889,55.0,55.0,55.0,55.0,55.0,55.0,24.17,-602.62,3.92
1284,12,beauce_5_sa_084,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.30380707950836,-24.0,215.99592138730176,279.1044336082271,281.5,332.07632804612973,53.88269385179385,55.0,39.392308004628376,55.0,55.0,55.0,33.86,-632.01,4.47
1285,12,beauce_5_sa_085,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.34820226444509,-11.994281804482045,214.5,266.5,281.5,334.2396622698491,55.0,55.0,55.0,55.0,55.0,55.0,23.03,-615.87,4.36
1286,12,beauce_5_sa_086,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,61.83007092254117,-30.91730155305204,215.9807131391573,284.99428605184534,288.799102969201,340.31755435549064,32.103027070754436,55.0,80.59829236488908,54.70538159714499,69.24775487150004,28.25139592572058,19.32,-570.79,4.04
1287,12,beauce_5_sa_087,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,77.61417447000494,-5.117717696550436,292.5517387478767,246.32863824027925,281.5,379.73556829109737,51.25803480641151,55.0,82.10486501699019,85.08393866692249,55.0,55.0,27.25,-620.29,4.16
1288,12,beauce_5_sa_088,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49.65598058371422,-24.0,266.37159022417075,266.5,281.5,346.31378962494364,88.84214661721376,32.70252964566264,55.0,55.0,55.0,55.0,21.89,-605.86,3.86
1289,12,beauce_5_sa_089,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,93.26974534355772,-24.741404021768904,304.39687720740903,266.5,281.5,362.6110870789146,65.36994482422023,55.0,55.0,55.0,55.0,55.0,22.65,-599.28,4.25
1290,12,beauce_5_sa_090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99395316163452,-24.0,214.5,266.5,281.5,327.2828984438942,55.0,55.0,55.0,55.0,55.0,55.0,23.08,-618.94,4.56
1291,12,beauce_5_sa_091,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,50.11898639774641,-42.99646306070048,272.49495538286453,266.5,281.5,337.89449623961315,14.35663393906815,32.14784736968089,55.0,55.0,55.0,55.0,11.95,-563.49,4.11
1292,12,beauce_5_sa_092,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,100.56038915628608,-43.71332945865759,155.59528348254082,267.42460236534333,281.5,377.88229398036935,59.39149608572098,55.0,99.69457859385514,14.100838687454557,55.0,55.0,23.7,-571.78,4.0
1293,12,beauce_5_sa_093,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6631520368714,-24.0,196.5666156290899,266.5,281.5,351.834025288904,18.091301413935028,55.0,55.0,55.0,55.0,55.0,22.68,-597.75,4.24
1294,12,beauce_5_sa_094,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,74.53683165512561,-4.5489458142712,216.79490952133497,274.0314041483633,281.5,329.4911137831976,78.7451907354214,97.6513796081668,94.13766129085722,58.34792005211125,55.0,55.0,24.7,-636.52,4.79
1295,12,beauce_5_sa_095,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,61.27911499343158,-34.32886960930099,311.6377510724369,295.7675629566662,311.64571692604886,325.3307375366589,68.75317909200012,32.69293983572863,44.51914577824066,35.4800521183938,85.40321581299695,63.364876669794334,18.99,-573.32,4.02
1296,12,beauce_5_sa_096,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,103.24492340561382,-43.332775678236075,202.85099170556688,237.602069668144,285.91673762844675,351.8652412576057,23.24316388475959,10.964616487748732,43.28788519029557,16.85365945129981,76.70206839912234,55.0,21.72,-580.62,4.28
1297,12,beauce_5_sa_097,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,56.60070537592709,-24.0,310.34390816761083,218.47516493678972,318.62550476790324,331.1320241864823,26.30191475257945,10.633460845206695,10.919589558516092,55.0,44.18214404183612,55.0,20.66,-596.34,4.14
1298,12,beauce_5_sa_098,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59761812783387,-24.0,212.8235591399561,266.5,281.5,328.14784554066404,56.34997481567326,79.55518262066634,55.0,55.0,55.0,55.0,24.51,-640.78,4.8
1299,12,beauce_5_sa_099,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.59357515641376,-24.0,263.7907894065555,322.8143947324829,281.5,341.9577208906194,11.38876465592394,55.0,65.52915338369071,67.77353974578027,55.0,55.0,30.02,-623.84,4.36
1300,13,beauce_5_sa_000,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,99.92031363373928,-24.0,162.24830751509523,272.56927268917275,281.5,377.174210424436,25.03769202370306,96.0177499068415,46.64552532743348,55.0,55.0,55.0,29.56,-614.91,4.1
1301,13,beauce_5_sa_001,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8130487922421,-24.0,191.00172078416108,266.5,281.5,356.3851613443343,51.89683927798364,11.623139757348156,55.0,55.0,55.0,55.0,22.45,-597.98,4.03
1302,13,beauce_5_sa_002,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,78.01753134146998,-28.382997439804196,320.6107819406321,219.3187959280416,268.9860082744811,379.2363201590799,31.375613536082184,55.0,24.95574658998056,10.829781357865974,29.85950490732894,60.865137243975056,23.87,-580.72,3.95
1303,13,beauce_5_sa_003,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,79.65783191467534,-24.0,290.28997978660766,304.411409241148,278.5879912777683,346.50863455073716,62.29942386327628,50.1867910464868,31.15359252305597,16.871305765092693,29.874093730421887,55.59362957995031,25.16,-629.55,4.48
1304,13,beauce_5_sa_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.35144059033539,-24.0,214.5,266.5,281.5,349.25281146058336,55.0,55.0,55.0,55.0,55.0,55.0,23.14,-603.23,4.21
1305,13,beauce_5_sa_005,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.66541586706668,-24.0,307.5823485859948,302.6555030490962,281.5,351.3536533558351,24.05073199382263,55.0,88.91481920781575,55.0,55.0,55.0,22.84,-606.96,3.87
1306,13,beauce_5_sa_006,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,84.12495595257386,-24.0,321.0855307434992,309.36784825050955,295.02734094663833,353.6373571015099,37.04586253490638,85.18481482203319,27.59652930033275,55.0,22.309670123500872,55.0,25.72,-625.55,4.37
1307,13,beauce_5_sa_007,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,78.60731209626945,-33.78425996795222,213.964957735091,305.49298718938576,281.5,369.68653619179946,12.691091709382512,52.974857198197114,75.90657783323817,50.00269425043841,55.0,55.0,21.84,-569.41,3.99
1308,13,beauce_5_sa_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48027243227554,-24.0,214.5,266.5,281.5,360.273916247967,55.0,55.0,55.0,55.0,55.0,55.0,23.69,-600.2,4.13
1309,13,beauce_5_sa_009,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,104.21920146314868,-24.0,319.7595381177864,279.39717178073715,295.32973117877094,356.8903534628638,53.72290876911662,89.86934482028673,87.41149379821208,62.54310723131218,16.7442664358998,22.32333063778286,28.82,-616.63,4.23
1310,13,beauce_5_sa_010,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,87.70660417372056,-9.306864809270458,223.4095657854297,266.5,281.5,376.2701915294765,39.696804237201185,88.50406770761589,55.0,55.0,55.0,55.0,27.12,-628.28,4.32
1311,13,beauce_5_sa_011,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.64025237184845,-25.60434981051164,321.50307425985955,312.46772594935516,281.5,340.31185637732153,69.80302668976816,62.39443196672572,38.21810154162399,55.0,55.0,55.0,19.88,-573.45,3.94
1312,13,beauce_5_sa_012,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.76581516130454,-35.15200963771404,214.5,266.5,281.5,351.0916305537318,55.0,55.0,55.0,55.0,55.0,55.0,20.72,-575.93,4.18
1313,13,beauce_5_sa_013,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59304471573706,-24.0,192.4593022520806,265.3813326849482,267.07031514012294,349.99514278702344,17.853925628014323,55.0,11.249332442215255,55.0,47.08189319520926,55.0,22.79,-600.84,4.19
1314,13,beauce_5_sa_014,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,65.14880430796538,-25.453006442089496,214.5,266.5,281.5,337.72666541476616,55.0,55.0,55.0,55.0,55.0,55.0,20.22,-581.18,4.01
1315,13,beauce_5_sa_015,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.143125477190246,-24.0,141.90221576311006,220.29905735529275,281.5,344.3233291722464,57.92977193157609,55.0,68.36816108001022,70.48350186472729,55.0,55.0,21.77,-601.04,4.1
1316,13,beauce_5_sa_016,3.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,52.49434811399113,-29.28478991277344,316.45944254999495,264.9863663364784,309.9073274455866,333.8157859394834,47.21425539726643,57.80583230935783,41.290989881382714,55.0,93.82319158445944,55.0,19.12,-582.69,3.93
1317,13,beauce_5_sa_017,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.0930114566562,-24.0,187.22115393316864,266.5,281.5,329.476808843757,82.65975595796921,35.55545532328625,55.0,55.0,55.0,55.0,33.85,-643.67,4.54
1318,13,beauce_5_sa_018,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,84.03783876522185,-30.229550924228494,310.07873569815405,219.99597425487408,281.5,349.66856621634264,77.56588883003289,98.56108474691868,66.13636707913517,72.45228593292211,55.0,55.0,20.7,-576.34,4.13
1319,13,beauce_5_sa_019,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8072517682381,-24.0,283.0417569758447,259.9460919903586,281.5,370.6348257898353,51.053234857657976,55.0,91.27575172530848,55.0,55.0,55.0,27.91,-631.5,4.32
1320,13,beauce_5_sa_020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.69925125024423,-24.0,214.5,266.5,281.5,361.4647163060997,55.0,55.0,55.0,55.0,55.0,55.0,24.71,-613.62,4.32
1321,13,beauce_5_sa_021,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,53.14866256804976,-12.889069479129496,152.21849950973183,311.463540896737,281.5,326.18539521744145,82.47951418855996,54.267731875477544,23.600022047343188,13.037113084190764,55.0,55.0,20.33,-610.11,4.0
